rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
735,anquan-wen-an-xia,@org-safetychen/anquan-wen-an-xia,429,0,0,enterprise,content-creation,安全陈工,false,,,2026-05-25,2026-08-29,1.8.0,安全陈工专属内容写作技能。触发词：文案虾、写作、大纲生成、初稿写作、文章润色、多平台改写。适用于安全生产/加油加气站/LNG/特种\,安全陈工专属内容写作技能。触发词：文案虾、写作、大纲生成、初稿写作、文章润色、多平台改写。适用于安全生产/加油加气站/LNG/特种\
736,video-account-ops,@kunlungrowth/video-account-ops,429,0,0,enterprise,content-creation,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-02,2026-08-29,1.0.0,视频号和抖音玩法不一样？教你利用视频号的'社交推荐+私域'特性：引导朋友点赞破圈、和公众号/社群联动、做中老年友好的内容。,视频号和抖音玩法不一样？教你利用视频号的'社交推荐+私域'特性：引导朋友点赞破圈、和公众号/社群联动、做中老年友好的内容。
737,dotnet-architect,@org-02qudk26/dotnet-architect,429,0,1,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-28,1.0.0,.NET 后端架构、C#/ASP.NET Core 与企业应用模式专家。,.NET 后端架构、C#/ASP.NET Core 与企业应用模式专家。
738,java-pro,@org-02qudk26/java-pro,428,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-29,1.0.0,精通 Java 21+，掌握虚拟线程、模式匹配和 Spring Boot 3.x 等现代特性。是 Java 生态系统（包括 GraalVM、Project Lo,精通 Java 21+，掌握虚拟线程、模式匹配和 Spring Boot 3.x 等现代特性。是 Java 生态系统（包括 GraalVM、Project Lo
739,tencentcloud-cls,@tencent-adm/tencentcloud-cls,428,0,1,enterprise,it-ops-security,腾讯云CLS,true,腾讯科技（深圳）有限公司,,2026-06-12,2026-08-28,1.0.2,腾讯云日志服务 CLS 技能。支持 CQL 日志检索、上下文查看、日志主题/日志集查看、机器组与机器状态查看、采集规则查看、日志直方图、指标采集与 PromQL 查询、告警策略与告警历史分析。,腾讯云日志服务 CLS 技能。支持 CQL 日志检索、上下文查看、日志主题/日志集查看、机器组与机器状态查看、采集规则查看、日志直方图、指标采集与 PromQL 查询、告警策略与告警历史分析。
740,quality-monthly-report,@engicool/quality-monthly-report,428,0,2,enterprise,office-efficiency,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-28,1.1.0,基于质量月度数据生成专业的质量月报；当用户需要生成质量月报、汇总月度测试成果、进行多月数据对比分析时使用,基于质量月度数据生成专业的质量月报；当用户需要生成质量月报、汇总月度测试成果、进行多月数据对比分析时使用
741,drawing-diff-analyzer,@engicool/drawing-diff-analyzer,427,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-29,1.1.0,自动对比2D图纸与3D模型的尺寸、轮廓差异；输出JSON和Markdown格式差异报告；支持直径符号和几何公差识别；适用于设计评审阶段快速发现图纸不一致问题,自动对比2D图纸与3D模型的尺寸、轮廓差异；输出JSON和Markdown格式差异报告；支持直径符号和几何公差识别；适用于设计评审阶段快速发现图纸不一致问题
742,backend-development,@kunlungrowth/backend-development,426,0,1,enterprise,dev-programming,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-26,2026-08-28,1.0.0,用现代技术栈设计 API、鉴权、数据库与可扩展的后端系统。,用现代技术栈设计 API、鉴权、数据库与可扩展的后端系统。
743,trademark-infringement-analysis,@huiningip/trademark-infringement-analysis,425,0,1,enterprise,professional,佛山辉宁知识产权服务有限公司,true,佛山辉宁知识产权服务有限公司,,2026-07-08,2026-08-29,2.10.0,商标侵权判断分析技能。触发词：商标侵权、侵权判断、商标近似、混淆可能性、商标案件分析、字号突出使用、域名侵权、商标检索。适用场景：代理人侵权判断、客户风险咨询、商标相同/近似性判断、混淆可能性分析、商标注册检索。严格依据《商标法》（2026修订·2027.1.1施行）、《商标侵权判断标准》（国知发保字〔2020〕23号）及《商标审查审理指南》（2021版）执行。,商标侵权判断分析技能。触发词：商标侵权、侵权判断、商标近似、混淆可能性、商标案件分析、字号突出使用、域名侵权、商标检索。适用场景：代理人侵权判断、客户风险咨询、商标相同/近似性判断、混淆可能性分析、商标注册检索。严格依据《商标法》（2026修订·2027.1.1施行）、《商标侵权判断标准》（国知发保字〔2020〕23号）及《商标审查审理指南》（2021版）执行。
744,polyv-live,,425,0,2,enterprise,business-ops,保利威,true,易方信息科技股份有限公司,,2026-06-17,2026-08-28,1.0.9,保利威官方 skill。通过 npm 发布版 polyv-live-cli 管理保利威云直播服务。用于查询或管理直播频道、推流地址和状态、商品、优惠券、回放、文档、场次、聊天、签到、问答、问卷、抽奖、打赏、观众、观看条件、白名单、平台设置、播放器、卡片推送、推广渠道、转播频道、AI 数字人、监控面板、场景初始化和直播统计。,保利威官方 skill。通过 npm 发布版 polyv-live-cli 管理保利威云直播服务。用于查询或管理直播频道、推流地址和状态、商品、优惠券、回放、文档、场次、聊天、签到、问答、问卷、抽奖、打赏、观众、观看条件、白名单、平台设置、播放器、卡片推送、推广渠道、转播频道、AI 数字人、监控面板、场景初始化和直播统计。
745,paper-search,@org-ekt13cme/paper-search,424,0,0,enterprise,knowledge-management,东方天意-科研skill,true,深圳东方天意科技有限公司,,2026-08-21,2026-08-29,1.0.0,面向综述撰写、相关工作梳理与文献追踪，从 PubMed、Europe PMC、Semantic Scholar、Crossref 和 OpenAlex 等学术数据源中检索、筛选并交叉核验论文信息，输出可追溯的题录、摘要概括、DOI/PMID、引用与原文链接；支持按主题、作者或引用网络组织结果，并清晰标注版本差异、去重情况和未核验信息。 天意云简介： 天意云（dftianyi.com）是专注 AI ,面向综述撰写、相关工作梳理与文献追踪，从 PubMed、Europe PMC、Semantic Scholar、Crossref 和 OpenAlex 等学术数据源中检索、筛选并交叉核验论文信息，输出可追溯的题录、摘要概括、DOI/PMID、引用与原文链接；支持按主题、作者或引用网络组织结果，并清晰标注版本差异、去重情况和未核验信息。 天意云简介： 天意云（dftianyi.com）是专注 AI 
746,pharmaceutical-competitor-in-depth-research-skill,@baitongai/pharmaceutical-competitor-in-depth-research-skill,424,0,0,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-16,2026-08-29,1.0.1,"这是通用竞品调研在医药健康垂类的专业化重载版本，扮演一位""带医学学位的竞品分析师""——既保留通用版的""反营销""批判基因，又把医药行业特有的监管证据链、临床终点辨析、FAERS 安全信号、ICER 药物经济学、CMC 供应链等硬核模块塞了进来。适用于新药立项、竞品跟踪、投资尽调、医学市场策略四类场景。 核心价值：解决医药竞调中""被企业 PR 带节奏""和""只看销量不看临床""两大通病。通过""监管文件 >","这是通用竞品调研在医药健康垂类的专业化重载版本，扮演一位""带医学学位的竞品分析师""——既保留通用版的""反营销""批判基因，又把医药行业特有的监管证据链、临床终点辨析、FAERS 安全信号、ICER 药物经济学、CMC 供应链等硬核模块塞了进来。适用于新药立项、竞品跟踪、投资尽调、医学市场策略四类场景。 核心价值：解决医药竞调中""被企业 PR 带节奏""和""只看销量不看临床""两大通病。通过""监管文件 >"
747,word-doc,@kunlungrowth/word-doc,424,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-05,2026-08-29,1.0.0,【Word文档】办公提效落地演示：按场景起草结构清晰、措辞得体的 Word 文档——方案、报告、制度、说明，直接可落稿。昆仑增长企业AI落地服务样例。,【Word文档】办公提效落地演示：按场景起草结构清晰、措辞得体的 Word 文档——方案、报告、制度、说明，直接可落稿。昆仑增长企业AI落地服务样例。
748,ttfund-ttskill-runtime,@org-2hing0gi/ttfund-ttskill-runtime,424,0,0,enterprise,professional,天天基金,true,上海天天基金销售有限公司,,2026-07-30,2026-08-29,1.0.4,当用户需要使用天天基金 ttskill 能力，包括基金账户、持仓、收益、行情、选基、资产配置等查询时使用。,当用户需要使用天天基金 ttskill 能力，包括基金账户、持仓、收益、行情、选基、资产配置等查询时使用。
749,playwright-skill-zh,@org-02qudk26/playwright-skill-zh,424,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-22,2026-08-28,1.0.0,# Playwright 测试自动化 ## 第 1 步 — 确定执行目标 在编写任何代码之前决定： | 用户说... | 目标 | 操作 | |---|---|,# Playwright 测试自动化 ## 第 1 步 — 确定执行目标 在编写任何代码之前决定： | 用户说... | 目标 | 操作 | |---|---|
750,c-pro,@org-02qudk26/c-pro,424,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-28,1.0.0,编写高效的 C 代码，具备正确的内存管理、指针算术与系统调用能力。处理嵌入式系统、内核模块与性能关键代码。在 C 优化、内存问题或系统编程方面主动使用。,编写高效的 C 代码，具备正确的内存管理、指针算术与系统调用能力。处理嵌入式系统、内核模块与性能关键代码。在 C 优化、内存问题或系统编程方面主动使用。
751,literature-core-data-extraction,@baitongai/literature-core-data-extraction,423,0,0,enterprise,knowledge-management,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-07,2026-08-28,1.0.0,"本技能在医学事务领域提供面向医学联络官(MSL)的学术幻灯前处理工具，将临床文献中的核心数据在2-5分钟内转化为结构化表格。 文献核心数据提取(幻灯版)旨在简化和自动化从英文临床文献中定向抽取关键研究数据（P值、样本量、入排标准、疗效数据、安全性数据等维度），为医学联络官(MSL)提供高质量的幻灯制作数据输入，打通""文献检索→数据提取→幻灯生成""全链路。 核心能力： - 文献接收与验证 — ","本技能在医学事务领域提供面向医学联络官(MSL)的学术幻灯前处理工具，将临床文献中的核心数据在2-5分钟内转化为结构化表格。 文献核心数据提取(幻灯版)旨在简化和自动化从英文临床文献中定向抽取关键研究数据（P值、样本量、入排标准、疗效数据、安全性数据等维度），为医学联络官(MSL)提供高质量的幻灯制作数据输入，打通""文献检索→数据提取→幻灯生成""全链路。 核心能力： - 文献接收与验证 — "
752,agri-visual-teaching-card-generator-showapi,@showapi/agri-visual-teaching-card-generator-showapi,421,0,0,enterprise,education,万维易源,true,昆明秀派科技有限公司,,2026-08-17,2026-08-29,1.0.0,基于作物名称与病虫害特征描述，生成包含病虫害写实识别图（强制中文标注）与慢速通俗语音讲解的标准化农技可视化教材卡片；适用于农技推广、病虫害防治指导、下沉市场农户科普场景,基于作物名称与病虫害特征描述，生成包含病虫害写实识别图（强制中文标注）与慢速通俗语音讲解的标准化农技可视化教材卡片；适用于农技推广、病虫害防治指导、下沉市场农户科普场景
